symbol,entry_bar,exit_bar,entry_time,exit_time,direction,outcome,entry,tp1,tp2,sl,gross_r,net_r,cost_r,mtf_score,volume_ratio,rsi,eff_ratio,vol_atr_pct,vol_ratio_regime,adaptive_pack,adaptive_reason,risk_mult,quality_score,trend_score,volatility_score,entry_quality_score,portfolio_risk_score,session,trend_1h,trend_4h,entry_source,signals,score_tags,premium,knn_score,swing_trend
TAOUSDT,172,174,1770288300,1770291000,SHORT,TRAIL,181.95,178.12905,171.033,187.4085,0.8806167800298186,0.7806167800298188,0.09999999999999971,15,4.22,32.36,0.27167630057803416,0.009777509183371917,1.067473943785169,base,adaptive disabled,1.15,76.7,55,92,90,80,LONDON,bearish,neutral,FVG,BOS bearish | Vol 4.2x | FVG | ChoCH | Engulfing | Session:LONDON | Zone:FVG | MTF 15 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4hN+1 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:LONDON | QualityRisk:1.15,0,0.7,range
AVAXUSDT,191,192,1770305400,1770307200,SHORT,TRAIL,9.087,8.896173,8.54178,9.35961,0.9401891722975262,0.8401891722975263,0.09999999999999991,16,2.81,35.48,0.33249370277078133,0.03224184696704203,3.4532517722865963,base,adaptive disabled,1.0,77.5,65,79,90,80,NEW_YORK,bearish,neutral,FVG,BOS bearish | Vol 2.8x | FVG | ChoCH | Engulfing | Session:NEW_YORK | StrongTrend1h | Zone:FVG | MTF 16,BOS+2 | BodyStrong+1 | 1h+2 | 4hN+1 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:NEW_YORK | Strong1h+1,0,0.825,range
BTCUSDT,191,198,1770305400,1770312600,SHORT,TRAIL,67863.5,66438.3665,63791.69,69899.405,0.6111270255958406,0.5111270255958406,0.10000000000000005,16,2.44,31.53,0.4413218601244985,0.023438835951426814,3.0883535057824822,base,adaptive disabled,1.0,77.8,65,80,90,80,NEW_YORK,bearish,neutral,FVG,BOS bearish | Vol 2.4x | FVG | ChoCH | Engulfing | BearWick | Session:NEW_YORK | StrongTrend1h | Zone:FVG | MTF 16,BOS+2 | BodyStrong+1 | 1h+2 | 4hN+1 | Vol+2 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | BearWick+1 | Zone:FVG+1 | Sess:NEW_YORK | Strong1h+1,0,0.75,range
ETHUSDT,191,192,1770305400,1770307200,SHORT,TRAIL,1982.765,1941.126935,1863.7991,2042.24795,0.5887534496414781,0.4887534496414779,0.10000000000000027,16,2.74,30.27,0.4716084580660517,0.032805779348498064,2.7135476833538354,base,adaptive disabled,1.0,79.8,65,90,90,80,NEW_YORK,bearish,neutral,FVG,BOS bearish | Vol 2.7x | FVG | ChoCH | Engulfing | BearWick | Session:NEW_YORK | StrongTrend1h | Zone:FVG | MTF 16,BOS+2 | BodyStrong+1 | 1h+2 | 4hN+1 | Vol+2 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | BearWick+1 | Zone:FVG+1 | Sess:NEW_YORK | Strong1h+1,0,0.775,range
LABUSDT,191,201,1770305400,1770315300,SHORT,TRAIL,0.128565,0.12586514,0.1208511,0.13242195,0.8250532384776671,0.725053238477667,0.10000000000000006,15,3.61,34.73,0.35532047293092783,0.026833703467080996,3.3912690026333667,base,adaptive disabled,1.15,77.8,65,80,90,80,NEW_YORK,bearish,neutral,FVG,BOS bearish | Vol 3.6x | FVG | ChoCH | Session:NEW_YORK | StrongTrend1h | Zone:FVG | MTF 15 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4hN+1 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:NEW_YORK | Strong1h+1 | RelStrengthRisk:1.15,0,0.5,range
LINKUSDT,191,198,1770305400,1770312600,SHORT,TRAIL,8.5575,8.3777925,8.04405,8.814225,0.8057943757415654,0.7057943757415659,0.09999999999999952,15,3.9,33.76,0.3700384122919336,0.0346020260103525,3.279094124507195,base,adaptive disabled,1.0,77.8,65,80,90,80,NEW_YORK,bearish,neutral,FVG,BOS bearish | Vol 3.9x | FVG | ChoCH | Session:NEW_YORK | StrongTrend1h | Zone:FVG | MTF 15,BOS+2 | BodyStrong+1 | 1h+2 | 4hN+1 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:NEW_YORK | Strong1h+1,0,0.825,range
TAOUSDT,191,192,1770305400,1770307200,SHORT,TRAIL,176.4,172.6956,165.816,181.692,1.1862359318306126,1.0862359318306127,0.09999999999999996,16,4.34,39.13,0.23333333333333245,0.034242800573159045,3.1899872112908194,base,adaptive disabled,1.0,75.2,65,67,90,80,NEW_YORK,bearish,neutral,FVG,BOS bearish | Vol 4.3x | FVG | ChoCH | BearWick | Session:NEW_YORK | StrongTrend1h | Zone:FVG | MTF 16,BOS+2 | BodyStrong+1 | 1h+2 | 4hN+1 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | BearWick+1 | Zone:FVG+1 | Sess:NEW_YORK | Strong1h+1,0,0.825,range
XRPUSDT,191,192,1770305400,1770307200,SHORT,TRAIL,1.31245,1.28488855,1.233703,1.3518235,0.7676647027527208,0.6676647027527213,0.09999999999999956,16,3.05,30.77,0.34831460674157316,0.03657710562713159,3.104348152065153,base,adaptive disabled,1.0,77.8,65,80,90,80,NEW_YORK,bearish,neutral,FVG,BOS bearish | Vol 3.0x | FVG | ChoCH | Engulfing | BearWick | Session:NEW_YORK | StrongTrend1h | Zone:FVG | MTF 16,BOS+2 | BodyStrong+1 | 1h+2 | 4hN+1 | Vol+2 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | BearWick+1 | Zone:FVG+1 | Sess:NEW_YORK | Strong1h+1,0,0.775,bear
LABUSDT,192,201,1770306300,1770315300,SHORT,TRAIL,0.128565,0.12586514,0.1208511,0.13242195,0.8227440658311377,0.7227440658311376,0.10000000000000006,14,1.88,35.36,0.3213828425096024,0.026379398796929163,3.2680591062742073,base,adaptive disabled,1.15,65.3,65,78,50,80,NEW_YORK,bearish,neutral,FVG,BOS bearish | Vol 1.9x | FVG | ChoCH | BearWick | Session:NEW_YORK | StrongTrend1h | Zone:FVG | MTF 14 | Risk x1.15,BOS+2 | 1h+2 | 4hN+1 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | BearWick+1 | Zone:FVG+1 | Sess:NEW_YORK | Strong1h+1 | RelStrengthRisk:1.15,0,0.375,range
XRPUSDT,198,199,1770311700,1770313500,SHORT,TRAIL,1.291,1.263889,1.21354,1.32973,0.9911717549988542,0.8911717549988546,0.0999999999999996,15,2.4,38.2,0.29001280409731117,0.038933462932474495,2.9797222784721296,base,adaptive disabled,1.25,81.5,65,84,100,80,OFF_HOURS,bearish,neutral,OB,BOS bearish | Vol 2.4x | OB | ChoCH | StrongTrend1h | Zone:OB | MTF 15 | Risk x1.25,BOS+2 | BodyStrong+1 | 1h+2 | 4hN+1 | Vol+2 | RSI+1 | BTC+2 | OB+1 | ChoCH+1 | Zone:OB+1 | Sess:OFF_HOURS | Strong1h+1 | QualityRisk:1.15 | RelStrengthRisk:1.25,0,0.8,bear
DOTUSDT,211,212,1770323400,1770325200,SHORT,TRAIL,1.2835,1.2565465,1.20649,1.322005,0.6757356080780956,0.5757356080780957,0.09999999999999998,14,1.65,34.65,0.26923076923076944,0.031751994261545964,2.448639087062482,base,adaptive disabled,1.0,72.2,65,82,70,80,DEAD_ZONE,bearish,neutral,FVG,BOS bearish | Vol 1.6x | FVG | ChoCH | StrongTrend1h | Zone:FVG | MTF 14,BOS+2 | BodyStrong+1 | 1h+2 | 4hN+1 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:DEAD_ZONE | Strong1h+1,0,0.75,bear
XLMUSDT,211,212,1770323400,1770325200,SHORT,TRAIL,0.148905,0.145778,0.1399707,0.15337215,0.49268192527040267,0.39268192527040274,0.09999999999999994,15,3.13,37.24,0.2688904016337642,0.027274876048605373,2.086659148241377,base,adaptive disabled,1.0,78.2,65,82,90,80,DEAD_ZONE,bearish,neutral,FVG,BOS bearish | Vol 3.1x | FVG | ChoCH | StrongTrend1h | Zone:FVG | MTF 15,BOS+2 | BodyStrong+1 | 1h+2 | 4hN+1 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:DEAD_ZONE | Strong1h+1,0,0.775,range
HYPEUSDT,414,444,1770506100,1770534000,SHORT,TRAIL,31.397,30.737663,29.51318,32.33891,0.6905118320570074,0.5905118320570074,0.09999999999999999,16,2.55,31.52,0.2717815344603388,0.010005722303056084,1.062097483013464,base,adaptive disabled,1.25,88.9,90,92,90,80,DEAD_ZONE,bearish,bearish,FVG,BOS bearish | Vol 2.5x | FVG | ChoCH | Engulfing | StrongTrend1h | Zone:FVG | MTF 16 | Risk x1.25,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:DEAD_ZONE | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0.55,range
TAOUSDT,417,503,1770508800,1770587100,SHORT,TRAIL,166.2,163.09852337,157.33863821,170.6306809,0.7526291391458751,0.6400956457047203,0.11253349344115486,16,3.37,37.52,0.2987012987012958,0.004396508097163334,0.5732370172843343,base,adaptive disabled,1.0,77.0,60,85,90,80,OFF_HOURS,neutral,bearish,FVG,BOS bearish | Vol 3.4x | FVG | ChoCH | Zone:FVG | MTF 16,BOS+2 | BodyStrong+1 | 1hN+1 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OFF_HOURS | NestedOB_1h+2,0,0.675,range
AVAXUSDT,484,547,1770569100,1770626700,SHORT,TRAIL,9.1345,8.929,8.78467918,9.30941041,1.1549496316115981,0.9982779961154611,0.15667163549613702,14,3.74,31.47,0.3647798742138379,0.008444985846289112,1.9516362290985678,base,adaptive disabled,1.0,78.0,60,90,90,80,NEW_YORK,neutral,bearish,FVG,BOS bearish | Vol 3.7x | FVG | LiqSweep | ChoCH | Session:NEW_YORK | Zone:FVG | MTF 14,BOS+2 | BodyStrong+1 | 1hN+1 | 4h+2 | Vol+2 | BTC+2 | FVG+1 | LiqSweep+1 | ChoCH+1 | Zone:FVG+1 | Sess:NEW_YORK,0,0.55,bull
DOTUSDT,484,511,1770569100,1770594300,SHORT,TRAIL,1.3465,1.32704246,1.29090702,1.37429649,0.43930196916698533,0.2939778652963171,0.14532410387066827,16,3.05,30.19,0.39784946236559404,0.009215442025335361,2.065794920832932,base,adaptive disabled,1.15,85.0,80,90,90,80,NEW_YORK,bearish,bearish,FVG,BOS bearish | Vol 3.0x | FVG | LiqSweep | ChoCH | Engulfing | Session:NEW_YORK | Zone:FVG | MTF 16 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | BTC+2 | FVG+1 | LiqSweep+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:NEW_YORK | TrendPairRisk:1.15,0,0.55,range
LABUSDT,484,498,1770569100,1770582600,SHORT,TRAIL,0.12436,0.12213728,0.11800937,0.12753532,0.5499933451335043,0.43249967520417465,0.11749366992932962,15,5.3,33.1,0.4693877551020405,0.007143436560754088,1.4617110692256547,base,adaptive disabled,1.0,80.0,60,100,90,80,NEW_YORK,neutral,bearish,FVG,BOS bearish | Vol 5.3x | FVG | LiqSweep | Engulfing | Session:NEW_YORK | Zone:FVG | MTF 15,BOS+2 | BodyStrong+1 | 1hN+1 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | LiqSweep+1 | Engulfing+1 | Zone:FVG+1 | Sess:NEW_YORK,0,0.525,range
AVAXUSDT,622,636,1770693300,1770706800,SHORT,TRAIL,9.0005,8.74,8.715,9.1334784,1.7202529237209923,1.5172011498990767,0.20305177382191555,15,6.95,33.06,0.3827160493827117,0.005876741377652647,1.1490306945911797,base,adaptive disabled,1.15,80.0,60,100,90,80,OFF_HOURS,neutral,bearish,FVG,BOS bearish | Vol 7.0x | FVG | ChoCH | BearWick | Zone:FVG | MTF 15 | Risk x1.15,BOS+2 | BodyStrong+1 | 1hN+1 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | BearWick+1 | Zone:FVG+1 | Sess:OFF_HOURS | QualityRisk:1.15,0,0.425,range
DOTUSDT,622,634,1770693300,1770705000,SHORT,TRAIL,1.3095,1.287,1.276,1.33166467,1.1459949604611606,0.9687534314873477,0.17724152897381287,17,4.43,32.42,0.4237288135593279,0.006640461800091709,1.099826485723194,base,adaptive disabled,1.25,90.5,90,100,90,80,OFF_HOURS,bearish,bearish,FVG,BOS bearish | Vol 4.4x | FVG | ChoCH | Engulfing | StrongTrend1h | Zone:FVG | MTF 17 | Risk x1.25,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:OFF_HOURS | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0.5,range
HYPEUSDT,622,631,1770693300,1770702300,SHORT,TRAIL,31.1435,30.413,29.94435037,31.74307482,1.414631714188453,1.258803789326632,0.15582792486182104,15,2.24,31.19,0.3559962228517478,0.008092770499909472,0.9601385076149658,base,adaptive disabled,1.25,90.5,90,100,90,80,OFF_HOURS,bearish,bearish,FVG,BOS bearish | Vol 2.2x | FVG | ChoCH | StrongTrend1h | Zone:FVG | MTF 15 | Risk x1.25,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OFF_HOURS | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0.525,bear
SEIUSDT,622,623,1770693300,1770695100,SHORT,TRAIL,0.074095,0.0734726,0.07231672,0.07498414,0.9216970345103455,0.6716970345103485,0.24999999999999703,15,5.95,30.84,0.39929328621908544,0.00596719893127091,1.3189264714168223,base,adaptive disabled,1.15,90.5,90,100,90,80,OFF_HOURS,bearish,bearish,FVG,BOS bearish | Vol 6.0x | FVG | ChoCH | StrongTrend1h | Zone:FVG | MTF 15 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OFF_HOURS | Strong1h+1 | TrendPairRisk:1.15,0,0.45,bull
BTCUSDT,623,636,1770694200,1770706800,SHORT,TRAIL,69622.45,68837.04779137,67378.44368963,70744.45315519,0.6728805083588402,0.48672474842728286,0.18615575993155728,16,3.04,33.99,0.3610328787063672,0.005922498119294164,1.2264836708259683,base,adaptive disabled,1.0,80.0,60,100,90,80,OFF_HOURS,neutral,bearish,FVG,BOS bearish | Vol 3.0x | FVG | LiqSweep | ChoCH | Engulfing | Zone:FVG | MTF 16,BOS+2 | BodyStrong+1 | 1hN+1 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | LiqSweep+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:OFF_HOURS,0,0.3,bear
DOTUSDT,623,636,1770694200,1770706800,SHORT,TRAIL,1.302,1.28114297,1.24240848,1.33179576,0.8089110408271565,0.6778185632397417,0.13109247758741485,15,5.49,29.44,0.49206349206349465,0.008204695027477154,1.358902614028461,base,adaptive disabled,1.15,84.5,90,100,70,80,OFF_HOURS,bearish,bearish,FVG,BOS bearish | Vol 5.5x | FVG | ChoCH | Engulfing | StrongTrend1h | Zone:FVG | MTF 15 | Risk x1.15,BOS+2 | 1h+2 | 4h+2 | Vol+2 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:OFF_HOURS | Strong1h+1 | TrendPairRisk:1.15,0,0.45,range
HYPEUSDT,623,631,1770694200,1770702300,SHORT,TRAIL,31.1435,30.413,30.0722182,31.6791409,1.58176444333182,1.4073369490908092,0.1744274942410109,16,2.13,38.08,0.19104335397808533,0.009135336645617068,1.083830128826858,base,adaptive disabled,1.25,86.9,90,82,90,80,OFF_HOURS,bearish,bearish,FVG,BOS bearish | Vol 2.1x | FVG | ChoCH | StrongTrend1h | Zone:FVG | MTF 16 | Risk x1.25,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OFF_HOURS | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0.375,bear
SUIUSDT,623,667,1770694200,1770734700,SHORT,TRAIL,0.95565,0.9271,0.91254107,0.97720446,1.5430059930948186,1.4099963978648757,0.1330095952299428,16,3.73,33.01,0.3828125000000019,0.010551882775801052,1.4346102034557677,base,adaptive disabled,1.25,84.5,90,100,70,80,OFF_HOURS,bearish,bearish,FVG,BOS bearish | Vol 3.7x | FVG | ChoCH | Engulfing | StrongTrend1h | Zone:FVG | MTF 16 | Risk x1.25,BOS+2 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:OFF_HOURS | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0.35,bull
XLMUSDT,623,636,1770694200,1770706800,SHORT,TRAIL,0.15855,0.15668347,0.15321705,0.16121648,0.7882157180055678,0.6098344813189996,0.17838123668656813,16,2.47,30.45,0.45954198473282637,0.007076090602075605,1.419640677925938,base,adaptive disabled,1.15,90.5,90,100,90,80,OFF_HOURS,bearish,bearish,FVG,BOS bearish | Vol 2.5x | FVG | ChoCH | Engulfing | StrongTrend1h | Zone:FVG | MTF 16 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:OFF_HOURS | Strong1h+1 | TrendPairRisk:1.15,0,0.425,bear
SUIUSDT,635,636,1770705000,1770706800,SHORT,TRAIL,0.9503,0.9317001,0.89715744,0.97687128,0.5686069899048153,0.46131445450569253,0.10729253539912276,14,1.65,29.56,0.564147627416521,0.00633067333954149,1.0252525474442546,base,adaptive disabled,1.25,84.5,90,100,70,80,OFF_HOURS,bearish,bearish,FVG,BOS bearish | Vol 1.6x | FVG | ChoCH | StrongTrend1h | Zone:FVG | MTF 14 | Risk x1.25,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OFF_HOURS | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0.325,bear
BTCUSDT,636,655,1770705900,1770723900,SHORT,TRAIL,69622.45,68500.0,67627.46575979,70619.94212011,1.160217048973606,0.9508245677809072,0.2093924811926987,15,3.34,30.66,0.5215982007011983,0.005082401506350163,1.2268756996117813,base,adaptive disabled,1.15,84.5,90,100,70,80,OFF_HOURS,bearish,bearish,FVG,BOS bearish | Vol 3.3x | FVG | ChoCH | Engulfing | StrongTrend1h | Zone:FVG | MTF 15 | Risk x1.15,BOS+2 | 1h+2 | 4h+2 | Vol+2 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:OFF_HOURS | Strong1h+1 | TrendPairRisk:1.15,0,0.4,bear
SEIUSDT,661,667,1770728400,1770734700,SHORT,TRAIL,0.07283,0.07221823,0.07108208,0.07370396,0.8349044074137757,0.5849044074137737,0.250000000000002,16,2.91,35.97,0.20346320346319965,0.0028107577523845393,0.7418392792224692,base,adaptive disabled,1.25,88.3,90,74,100,80,NEW_YORK,bearish,bearish,OB,BOS bearish | Vol 2.9x | FVG | OB | ChoCH | Session:NEW_YORK | StrongTrend1h | Zone:OB | MTF 16 | Risk x1.25,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTCok+1 | FVG+1 | OB+1 | ChoCH+1 | Zone:OB+1 | Sess:NEW_YORK | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0.575,bear
